country_code;region_name;sub_region_name;intermediate_region;country_name;income_group;year;totl_gdp;total_gdp_millions;rate_growth_gdp
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2003;35901200000.0;35901.2;6.9
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2004;38203000000.0;38203.0;6.4
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2005;42643836100.0;42643.8;11.6
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2006;48835925925.9259;48835.9;14.5
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2007;54262870370.3704;54262.9;11.1
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2008;56302129629.6296;56302.1;3.8
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2009;57481481481.4815;57481.5;2.1
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2010;59562962962.963;59563.0;3.6
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2011;68990000000.0;68990.0;15.8
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2012;73141000000.0;73141.0;6.0
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2013;77148000000.0;77148.0;5.5
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2014;80656000000.0;80656.0;4.5
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2015;87133000000.0;87133.0;8.0
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2016;91370000000.0;91370.0;4.9
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2017;96851000000.0;96851.0;6.0
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2018;100050000000.0;100050.0;3.3
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2019;103428000000.0;103428.0;3.4
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2020;107352000000.0;107352.0;3.8
CUB;Americas;Latin America and the Caribbean;Caribbean;Cuba;Ingreso mediano alto;2021;0.0;0.0;-100.0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1960;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1961;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1962;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1963;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1964;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1965;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1966;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1967;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1968;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1969;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1970;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1971;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1972;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1973;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1974;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1975;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1976;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1977;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1978;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1979;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1980;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1981;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1982;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1983;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1984;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1985;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1986;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1987;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1988;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1989;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1990;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1991;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1992;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1993;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1994;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1995;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1996;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1997;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1998;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;1999;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2000;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2001;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2002;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2003;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2004;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2005;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2006;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2007;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2008;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2009;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2010;0.0;0.0;0
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2011;2933128491.62011;2933.1;inf
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2012;3024525139.6648;3024.5;3.1
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2013;3039944134.07821;3039.9;0.5
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2014;3048435754.18994;3048.4;0.3
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2015;3042737430.1676;3042.7;-0.2
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2016;3014748603.35196;3014.7;-0.9
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2017;3009497206.70391;3009.5;-0.2
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2018;3020388826.81564;3020.4;0.4
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2019;2995185474.86034;2995.2;-0.8
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2020;2496174748.60335;2496.2;-16.7
CUW;Americas;Latin America and the Caribbean;Caribbean;Curaçao;Ingreso alto;2021;2699612458.10056;2699.6;8.1
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1960;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1961;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1962;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1963;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1964;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1965;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1966;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1967;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1968;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1969;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1970;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1971;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1972;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1973;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1974;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1975;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1976;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1977;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1978;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1979;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1980;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1981;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1982;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1983;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1984;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1985;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1986;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1987;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1988;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1989;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1990;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1991;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1992;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1993;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1994;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1995;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1996;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1997;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1998;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;1999;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2000;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2001;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2002;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2003;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2004;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2005;0.0;0.0;0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2006;4200439457.5783;4200.4;inf
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2007;4466438857.5543;4466.4;6.3
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2008;4586114124.56498;4586.1;2.7
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2009;4281868714.74859;4281.9;-6.6
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2010;4156990759.63038;4157.0;-2.9
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2011;4186223808.95236;4186.2;0.7
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2012;4291159006.36025;4291.2;2.5
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2013;4405954638.18553;4406.0;2.7
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2014;4563017880.71523;4563.0;3.6
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2015;4708336733.46934;4708.3;3.2
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2016;4909498979.9592;4909.5;4.3
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2017;5166467298.69195;5166.5;5.2
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2018;5530377535.1014;5530.4;7.0
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2019;5943589103.56414;5943.6;7.5
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2020;5608989199.56798;5609.0;-5.6
CYM;Americas;Latin America and the Caribbean;Caribbean;Cayman Islands;Ingreso alto;2021;5898449687.97711;5898.4;5.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1960;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1961;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1962;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1963;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1964;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1965;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1966;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1967;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1968;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1969;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1970;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1971;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1972;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1973;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1974;0.0;0.0;0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1975;489914760.682807;489.9;inf
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1976;576090073.715036;576.1;17.6
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1977;734887973.975806;734.9;27.6
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1978;964026512.197839;964.0;31.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1979;1288715209.58084;1288.7;33.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1980;2154311276.94859;2154.3;67.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1981;2087496373.77964;2087.5;-3.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1982;2159242416.76942;2159.2;3.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1983;2160364071.19021;2160.4;0.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1984;2278248953.14058;2278.2;5.5
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1985;2430411900.19194;2430.4;6.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1986;3090734463.27684;3090.7;27.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1987;3704813885.50548;3704.8;19.9
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1988;4278792597.23965;4278.8;15.5
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1989;4563482603.5503;4563.5;6.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1990;5591130217.66965;5591.1;22.5
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1991;5770197348.48485;5770.2;3.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1992;6912150456.32334;6912.2;19.8
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1993;6590291048.29211;6590.3;-4.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1994;7425703928.57143;7425.7;12.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1995;9933133247.08926;9933.1;33.8
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1996;10011918444.1656;10011.9;0.8
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1997;9547818700.11403;9547.8;-4.6
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1998;10248617647.0588;10248.6;7.3
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;1999;10497908306.3646;10497.9;2.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2000;9985844486.33365;9985.8;-4.9
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2001;10397897085.6102;10397.9;4.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2002;11420227884.6154;11420.2;9.8
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2003;14547325028.3126;14547.3;27.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2004;17320552500.0;17320.6;19.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2005;18433411267.2553;18433.4;6.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2006;20072786350.5206;20072.8;8.9
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2007;23968764029.5647;23968.8;19.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2008;27844698989.3072;27844.7;16.2
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2009;25945391775.4932;25945.4;-6.8
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2010;25800247911.9714;25800.2;-0.6
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2011;27642086581.2918;27642.1;7.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2012;25048659899.7816;25048.7;-9.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2013;23961144906.3621;23961.1;-4.3
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2014;23226782250.5646;23226.8;-3.1
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2015;19909190058.804;19909.2;-14.3
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2016;21046951516.4932;21047.0;5.7
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2017;22946726163.5789;22946.7;9.0
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2018;25596474964.5725;25596.5;11.5
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2019;25944504645.6957;25944.5;1.4
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2020;25008448886.3507;25008.4;-3.6
CYP;Asia;Western Asia;no data;Cyprus;Ingreso alto;2021;28407867534.0035;28407.9;13.6
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1960;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1961;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1962;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1963;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1964;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1965;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1966;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1967;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1968;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1969;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1970;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1971;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1972;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1973;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1974;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1975;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1976;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1977;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1978;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1979;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1980;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1981;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1982;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1983;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1984;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1985;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1986;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1987;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1988;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1989;0.0;0.0;0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1990;40728950704.6176;40729.0;inf
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1991;29859921158.8696;29859.9;-26.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1992;34805013229.572;34805.0;16.6
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1993;40866748705.1075;40866.7;17.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1994;47850203856.1751;47850.2;17.1
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1995;60147174076.8651;60147.2;25.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1996;67387788632.9812;67387.8;12.0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1997;62180159376.1239;62180.2;-7.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1998;66807429711.411;66807.4;7.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;1999;65173130995.2212;65173.1;-2.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2000;61828166496.0941;61828.2;-5.1
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2001;67808032979.5429;67808.0;9.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2002;82196001050.7474;82196.0;21.2
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2003;100090467581.268;100090.5;21.8
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2004;119814434353.575;119814.4;19.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2005;137143471328.274;137143.5;14.5
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2006;156264095664.643;156264.1;13.9
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2007;190183800884.018;190183.8;21.7
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2008;236816485762.988;236816.5;24.5
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2009;207434296805.33;207434.3;-12.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2010;209069940963.177;209069.9;0.8
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2011;229562733398.948;229562.7;9.8
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2012;208857719320.649;208857.7;-9.0
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2013;211685616592.931;211685.6;1.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2014;209358834156.329;209358.8;-1.1
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2015;188033050459.881;188033.1;-10.2
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2016;196272068576.338;196272.1;4.4
CZE;Europe;Eastern Europe;no data;Czechia;Ingreso alto;2017;218628940951.675;218628.9;11.4
